Velocity (m/s)
1.5497638908418183
1.9560318477851135
1.930458979890429
1.936096590767148
2.092156234777617
2.190441345138809
1.8124825519799495
1.851825744441341
1.9039312630378014
5.144640417625782
5.758701743061284
4.923952351980068
3.9726556795717567
9.343353028388023
4.1086862239461155
1.6853463776171367
2.9969848352101547
0.7313023380039831
0.8434876718842267
0.841520526691901
0.8489023670705755
0.8669505869989973
0.503979936892627
0.832699407431933
0.7311511980352383
0.8334942088460683
0.9487943167748912
0.9364516144288523
0.9393429192340198
1.1217016079956605
1.0978578629946467
1.0938202037692846
0.9681093581181898
0.9991643602138812
1.0869140027161774
1.082080700103844
1.0760953689968797
1.3511798206545975
1.0899502807842556
1.3259586537259305
1.0909034830918134
1.0709544542192406
1.1733935976826746
1.1698006374379302
1.1801658523924938
1.3846895456855033
1.3093972757849965
1.447048881204392
1.1643815757306466
1.0655227830965717
1.0856201473333933
1.0842812870784506
1.1107094616956368
1.3901312553059468
1.510507707497916
1.3538257667614686
1.3562016340126226
0.9235296018670937
0.9445586471456016
0.9430633333504894
0.9576003772244256
1.402040742062685
1.3369136168795994
1.3012157931788075
1.0064803755698188
0.844985271554252
0.9053884758427055
0.8948054750723786
0.9094158777986024
1.2057931161819673
1.226406652578704
1.215190618723688
0.835071040860906
0.8748876933833366
0.8738529291754386
0.8900153822735271
1.1285970158898475
1.1373981217637201
0.9543332787456833
0.7939152331790341
0.851098885325551
0.8321163910797835
0.8447397783438223
1.0876049614085403
1.1087938435085625
1.0382987141476356
0.7726086401462309
0.8275968920435438
0.8366689961044641
0.8404853100691649
1.0691217757944196
1.0583778933177528
0.8136372494538686
0.7219675816923974
0.7887239651404626
0.7796141215172929
0.7907720484796465
0.6104087209447553
1.0414966852531866
0.9135955891735404
0.7494605822667937
0.7867710971018513
0.7768065557146023
0.7874574521728035
1.3667209337493043
1.0361386789963887
0.8934180361057792
0.7752911850749757
0.8078379126819323
0.8095666061296688
0.8159389378854102
0.9009786148294333
1.0595577138098986
0.9897464515324454
0.8194359540125405
0.87073679228917
0.8535339342531528
0.8674209114113537
1.099551661570174
1.2019462573369657
1.1402747764738919
0.8090459957804375
0.7932410355680304
0.7964641606844572
0.7981665412360885
1.1881931694650874
1.1437382615740495
1.005057294335561
0.641423320023926
0.6571059737407333
0.6566239694417022
0.6668107581491969
0.942038534076489
0.6383694601172295
0.6318422022838719
0.6257174570425398
0.637545218405621
0.8442272108321054
0.6500040327259207
0.6382841016928432
0.6382898454498742
0.6501477042489837
0.8637545079996352
0.5935040351389208
0.5535895862980301
0.548683277592346
0.5460297752195534
0.7958757247703732
0.497782189424365
0.4662048872317178
0.4655157184281761
0.4710325380676828
0.7524545332472238
0.5358221889804176
0.5402614908657329
0.534887365003324
0.5400674906949356
0.6552207151905769
0.67603372285056
0.6642198301023121
0.6628859505147853
0.6760265094142075
1.548668023250336
0.768443574831812
0.7360755927367539
0.7389112923529146
0.726442543032606
0.7612013421845791
0.7337207290442908
0.7366115136616844
0.7361114547815186
0.7759426190818772
0.7268306552926036
0.7223421304533741
0.7431585351522776
0.8019476591345722
0.7663107534552284
0.7560164485613565
0.7661029316263166
0.7628804416825367
0.7326539653782131
0.7299062505906536
0.7261652189283809
0.7897330719867596
0.7302686344995027
0.7250027589575754
0.7476832193455824
0.8290893998182944
0.7412509203864445
0.7385796660017543
0.7418113889501108
0.8227634806068596
0.6524201006283031
0.6528012392616156
0.6549589744508972
0.918426922725235
0.7831077042260172
0.7797506994446188
0.7807542150175575
1.0499950453872942
0.8805825543027748
0.8781670493553435
0.8657127609422439
1.0507342856600297
0.8844929661581594
0.8797778960146335
0.8970059757434955
1.0113256954527565
0.8815680386702677
0.8873401445234372
0.8890867301415282
1.1004681185224368
0.9426021758685756
0.9409194564554224
0.925736820291039
1.1935253029760526
0.9970537982606127
0.9988161560012057
1.008267882733415
1.3030933624228154
1.06351137930896
1.0613003541986887
1.064845741807735
1.412104655337064
1.1750384564399603
1.1765139936406215
1.165333343016816
1.671940532711829
1.3450985216686806
1.3522855518993007
1.361740293320313
1.7346759544027632
1.38815119416482
1.3829322355246427
1.3938057865320261
1.610575558698265
1.2454870812916792
1.2368687795037898
1.2426112643913547
1.3725855957002724
1.0663788082101657
1.0519917232957798
1.0675832607449613
1.3667241437547089
1.0226269609486351
1.032939875239322
1.0381513015975947
1.4286522898173133
1.0627854853816951
1.0631362569326086
1.0608971254467001
1.5414582963260777
1.0815991890504175
1.074947304971498
1.0851012840834355
1.4511028681940163
1.0502775516147114
1.042202798098666
1.0469287154251565
1.0644573583093004
1.0742516566492224
1.0724172025754704
1.0565754828921199
1.050914548384742
1.0639247560824645
0.9902888848895472
0.9947243420940879
0.9951353501431922
2.0880124071429034
2.088910629821451
2.093587458758351
1.089077274149252
1.0879603577764156
1.0883324886623735
1.079101082863259
1.0735676301887571
1.0795460652569875
1.053800284861849
1.0611202506378177
1.059086701491175
1.0860962947539712
1.098201957511347
1.0817585247205355
1.0614953450965026
1.0600522949869913
1.0632576114780925
1.047662477677405
1.0503727384126045
1.049376954241796
1.1590520547033356
1.163269478434081
1.1583832106706309
1.22547256570012
1.2249219118302457
1.2267963186509796
1.2165926987621014
1.217138519868703
1.220500061050554
1.2279116328557116
1.2269384731753707
1.2248900087870167
1.2869038285758072
1.2862832200991812
1.2841577861261473
1.2766296456048232
1.274249950538037
1.2819947775981562
1.264745342403126
1.259497018190843
1.2673925653789821
1.3019410277707388
1.3099084184783178
1.3007557514956511
1.4117582079874145
1.4098893178838348
1.4155887919749273
1.6584699530048626
1.661482940345607
1.651009653372097
1.714974250915219
1.7194684370284923
1.7075773912975838
3.2731937241367985
3.2644491610418305
3.264742121585685
1.591146201865613
1.6009741152340424
1.5945386973916422
1.6217417311514264
1.6206787013768105
1.6109037854952444
1.5932679808447534
1.5900917968945685
1.5790538922721353
1.3459813677386552
1.3527216046516948
1.3498936691891659
1.3710581205384638
1.374557232705412
1.345311084820692
1.5784707664413853
1.5795241945869012
1.5720777525533414
1.7264897953479958
1.7261917947104932
1.7202966157077704
1.9785184282061692
1.942837945987808
1.973472803712727
1.2314077508212768
1.153767116501341
1.1868616115617672
1.3310288756405142
1.213905538134711
1.2216970019292361
1.2023231169862136
1.1340792466912915
1.1741355908152924
1.474201018567901
1.394149116176591
1.3325778014116565
1.3578674067898104
